-1,11E+00	4,21E+00	5.79E+00	1.11E+00
-1,04E+00	3,94E+00	6.06E+00	1.04E+00
-9,88E-01	3,70E+00	6.30E+00	9.88E-01
-9,37E-01	3,51E+00	6.49E+00	9.37E-01
-9,09E-01	3,29E+00	6.71E+00	9.09E-01
-8,39E-01	2,93E+00	7.07E+00	8.39E-01
-8,15E-01	2,73E+00	7.27E+00	8.15E-01
-7,96E-01	2,61E+00	7.39E+00	7.96E-01
-7,83E-01	2,52E+00	7.48E+00	7.83E-01
-7,15E-01	2,15E+00	7.85E+00	7.15E-01
-7,06E-01	2,00E+00	8.00E+00	7.06E-01
-6,17E-01	1,36E+00	8.64E+00	6.17E-01
-5,83E-01	1,21E+00	8.79E+00	5.83E-01
-5,61E-01	9,07E-01	9.09E+00	5.61E-01
-5,32E-01	7,22E-01	9.28E+00	5.32E-01
-5,07E-01	4,65E-01	9.53E+00	5.07E-01
-4,86E-01	2,08E-01	9.79E+00	4.86E-01
-4,66E-01	1,49E-05	1.00E+01	4.66E-01
